Solicitante,Operador Responsável,URL,Ticket,Status,Data da solicitação,Abertura McAfee,Conclusão
 f6330654,C1271684, www.mvesolar.com.br,2730611,Concluido,13/12/2023,14/12/2023,28/12/2023
 f8572348,C1271684, www.mvesolar.com.br,2730611,Concluido,13/12/2023,14/12/2023,28/12/2023
 f6836989,C1271684, cartlog.com.br,2730610,Concluido,13/12/2023,14/12/2023,28/12/2023
 f6844417,C1271684, webcopasaprd.retirar2viaonline.digital,2730609,Concluido,13/12/2023,14/12/2023,28/12/2023
 f0771699,C1271684, transparenciamg.com.br,2730608,Concluido,13/12/2023,14/12/2023,28/12/2023
 f3161097,C1271684, gadocerto.com.br,2730607,Concluido,13/12/2023,14/12/2023,28/12/2023
 f0743457,C1271684, portaldcsolucoes.com.br,2730606,Concluido,13/12/2023,14/12/2023,28/12/2023
 f2454053,C1271684, www.cameraticasadecultura.com.br,2730605,Concluido,13/12/2023,14/12/2023,29/12/2023
 f8575599,C1271684, opalrad.com.br,2730604,Concluido,13/12/2023,14/12/2023,28/12/2023
 f8575599,C1271684, opalrad.com.br,2730604,Concluido,13/12/2023,14/12/2023,28/12/2023
 f8575599,C1271684, opalrad.com.br,2730604,Concluido,13/12/2023,14/12/2023,28/12/2023
 f2479949,C1271684, avivarimoveis.com.br,2730603,Concluido,13/12/2023,14/12/2023,28/12/2023
 f8937568,C1271684, registrosdegoias.com.br,2730602,Concluido,13/12/2023,14/12/2023,28/12/2023
 f0437111,C1271684, 20.110.0.153,2730601,Concluido,13/12/2023,14/12/2023,28/12/2023
 F8508177,C1271684, 2cartoriosorocaba.com.br,2730600,Concluido,13/12/2023,14/12/2023,28/12/2023
 f6787096,C1271684, sebastiancoffee.com.br,2730599,Concluido,13/12/2023,14/12/2023,28/12/2023
 f8077312,C1271684, www.energiasolarverde.com.br,2730598,Concluido,13/12/2023,14/12/2023,28/12/2023
 f6789249,C1271684, www.fwdistribuicao.com.br,2730597,Concluido,13/12/2023,14/12/2023,28/12/2023
 f2061003,C1271684, baishow.com.br,2730596,Concluido,13/12/2023,14/12/2023,28/12/2023
 F4437804,C1271684, 6.13.1.112,2730595,Concluido,13/12/2023,14/12/2023,28/12/2023
 F9712879,C1271684, donagirafalingerie.com.br,2730594,Concluido,13/12/2023,14/12/2023,28/12/2023
 F0743056,C1271684, ruleone.com.br,2730593,Concluido,13/12/2023,14/12/2023,28/12/2023
 F2964852,C1271684, planos-canaatelecom.com.br,2730592,Concluido,13/12/2023,14/12/2023,28/12/2023
 f0228209,C1271684, nauticabarao.com,2730591,Concluido,13/12/2023,14/12/2023,28/12/2023
 f2456915,C1271684, lenarge.com.br,2730590,Concluido,13/12/2023,14/12/2023,28/12/2023
 f4202818,C1271684, apimarcosmaluf.com,2730589,Concluido,13/12/2023,14/12/2023,28/12/2023
 f9817779,C1271684, qdica.online,2730588,Concluido,13/12/2023,14/12/2023,28/12/2023
 f6881859,C1338930, 192.0.2.123,2741700,Improcedente,13/12/2023,,12/01/2024
 f0738505,C1271684, www.imperialmoveiseletro.com.br,2730587,Concluido,13/12/2023,14/12/2023,28/12/2023
 f9789639,C1271684, cunhalab.com.br,2730586,Concluido,13/12/2023,14/12/2023,28/12/2023
 F2804312,C1271684, radardatransparencia.com.br,2730584,Concluido,13/12/2023,14/12/2023,28/12/2023
 f9287578,C1271684, www.bateriasanhangabau.com.br,2730583,Concluido,13/12/2023,14/12/2023,28/12/2023
 f6802296,C1275547, suncityhotel.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f8694699,C1275547, forural.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f8712057,C1275547, pollenparque.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f6173748,C1275547, saaecuracaba.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f8788878,C1275547, twoplace.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f0723759,C1275547, martins70anos.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f9343019,C1275547, brilhanatal.com,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f8558938,C1275547, www.brianpeterson.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f4814272,C1275547, blockchainasaservice.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f3800660,C1275547, docs.blockchainasaservice.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f6750899,C1275547, 37.246.2.52,2729580,Improcedente,12/12/2023,13/12/2023,15/12/2023
 f6786850,C1275547, www.fd9imoveis.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f3800660,C1275547, sandbox.blockchainasaservice.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f0721353,C1275547, app.d3pay.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 F9556048,C1275547, memoriabrasal.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f1557538,C1275547, bluenote.namesa.online,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f6750845,C1275547, 187.103.205.6,2729580,Improcedente,12/12/2023,13/12/2023,15/12/2023
 f6750845,C1275547, 187.103.205.6,2729580,Improcedente,12/12/2023,13/12/2023,15/12/2023
 f3800660,C1275547, sandbox.blockchainasaservice.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f2788574,C1275547, blockchainasaservice.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f9817953,C1275547, www.gbaa.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f2690383,C1275547, lablifeandradina.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 f7336423,C1275547, 3cartorioaracati.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 F0169620,C1275547, www.arkconcept.com.br,2729580,Concluido,12/12/2023,13/12/2023,15/12/2023
 F2834955,C1282579, clubinholiterario.com.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f2014658,C1282579, cartoriomauronetto.com.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f6324514,C1282579, www.nextlivraria.com.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f2788661,C1282579, www.redeverbita.com.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f2788661,C1282579, www.redeverbita.com.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f0436759,C1282579, r.alertslife.com.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f0436759,C1282579, r.alertslife.com.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f0436759,C1282579, r.alertslife.com.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f2258731,C1282579, lardonavera.org.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f4619412,C1282579, 177.190.246.20,2729420,Improcedente,12/12/2023,12/12/2023,13/12/2023
 f8367030,C1282579, 170.233.120.12,2729420,Improcedente,12/12/2023,12/12/2023,13/12/2023
 f1916451,C1282579, apb.inf.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f6842568,C1282579, www.cisicom.com.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f6842568,C1282579, www.cisicom.com.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f8316839,C1282579, cfgpartners.com.br,2729420,Concluido,12/12/2023,12/12/2023,13/12/2023
 f6837344,C1282579, www.procurador360.com.br,2729269,Concluido,12/12/2023,12/12/2023,12/12/2023
 f9513578,C1282579, www.capacitationweek.com.br,2729269,Concluido,12/12/2023,12/12/2023,12/12/2023
 f6837344,C1282579, www.procurador360.com.br,2729269,Concluido,12/12/2023,12/12/2023,12/12/2023
 f3861697,C1282579, www.ambicoop.com.br,2729269,Concluido,12/12/2023,12/12/2023,12/12/2023
 f0751278,C1275547, portal.icadonline.com.br,2735554,Concluido,12/12/2023,27/12/2023,28/12/2023
 f8029189,C1282579, www.sisarcrateusce.com.br,2729269,Concluido,12/12/2023,12/12/2023,12/12/2023
 f9540195,C1282579, eugustavohenrique.com,2729269,Concluido,12/12/2023,12/12/2023,12/12/2023
 f4621954,C1282579, static.faturasky.net,2729269,Concluido,12/12/2023,12/12/2023,12/12/2023
 f6336979,C1282579, www.acmerp.com.br,2729269,Concluido,12/12/2023,12/12/2023,12/12/2023
 f9222044,C1282579, www.clinicasensi.com.br,2729269,Concluido,12/12/2023,12/12/2023,12/12/2023
 f1644908,C1282579, www.jbbtacos.com.br,2729269,Concluido,12/12/2023,12/12/2023,12/12/2023
 f3152313,C1282579, aulace.com,2729219,Concluido,11/12/2023,12/12/2023,12/12/2023
 f2076535,C1282579, produtgy.com.br,2729219,Concluido,11/12/2023,12/12/2023,12/12/2023
 f7252315,C1282579, ibdcont.org.br,2729219,Concluido,11/12/2023,12/12/2023,12/12/2023
 f7252315,C1282579, ibdcont.org.br,2729219,Concluido,11/12/2023,12/12/2023,12/12/2023
 f0723577,C1282579, mardoscorais.com.br,2729219,Concluido,11/12/2023,12/12/2023,12/12/2023
 f5116453,C1282579, promexmais.com.br,2729219,Concluido,11/12/2023,12/12/2023,12/12/2023
 f5116453,C1282579, promexmais.com.br,2729219,Concluido,11/12/2023,12/12/2023,12/12/2023
 f8941158,C1282579, vernissagevitoria.com.br,2729219,Concluido,11/12/2023,12/12/2023,12/12/2023
 f7769029,C1282579, 179.189.93.100,2729219,Improcedente,11/12/2023,12/12/2023,12/12/2023
 f9343019,C1282579, estudionews.com.br,2729219,Concluido,11/12/2023,12/12/2023,12/12/2023
 f9290755,C1282579, bricksinvestimentos.com.br,2729219,Concluido,11/12/2023,12/12/2023,12/12/2023
 f8028382,C1282579, www.biomollab.com.br,2729219,Concluido,11/12/2023,12/12/2023,12/12/2023
 f6068552,C1282579, www.airahfiles.org.au,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f8868614,C1282579, www.feirasabornacional.com.br,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 F0093618,C1282579, portalbelliadv.com,2728869,Concluido,11/12/2023,12/12/2023,12/12/2023
 f6332543,C1282579, 191.37.203.230,2728883,Improcedente,11/12/2023,12/12/2023,12/12/2023
 f6000859,C1282579, www.terraeagua.com.br,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 F9329810,C1282579, 177.154.25.234,2728883,Improcedente,11/12/2023,12/12/2023,12/12/2023
 F6189665,C1282579, www.tecnologiaupdate.online,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 F1653417,C1282579, 179.48.39.150,2728883,Improcedente,11/12/2023,12/12/2023,12/12/2023
 f8304739,C1282579, cihuta.com.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 F1195733,C1282579, agrogotas.com.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 f6839499,C1282579, www.realizedecor.com.br,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f6581577,C1282579, capitalizabank.com.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 f2258379,C1282579, nextmobilidade.com.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 F7021264,C1282579, camarabelavistams.com.br,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f8561719,C1282579, www.maframotors.com.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 f9155060,C1282579, lvf.ac,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 f0738940,C1282579, www.lotecertoleiloes.org,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f6822013,C1282579, ng24h.co,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 f3232059,C1282579, app.anabb.app,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f0437393,C1282579, www.cbjeep.com.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 F6073362,C1282579, tabelafipe.pro.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 f1942938,C1282579, app.anabb.app,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f1942938,C1282579, app.anabb.app,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f1942938,C1282579, app.anabb.app,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f4117438,C1282579, www.toroparrillasul.com.br,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f1942938,C1282579, app.anabb.app,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f8020623,C1282579, www.acouguedoberg.com.br,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f3803590,C1282579, www.jbxeng.com.br,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f6770095,C1282579, www.cross.adm.br,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f9458164,C1282579, www.codigobrasileiro.com.br,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f6769502,C1282579, parcelosim.com.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 f0879561,C1282579, www.allsaborcarioca.com.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 f6875102,C1282579, itatibaec.realclub.app.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 f8907731,C1282579, www.vilaaltodospinhais.com.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 f8907731,C1282579, www.vilaaltodospinhais.com.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 f7104622,C1282579, admsipisistemas.com.br,2728880,Concluido,11/12/2023,12/12/2023,12/12/2023
 f6065728,C1323536, churrascocalculado.com,2728643,Concluido,11/12/2023,11/12/2023,12/12/2023
 f6786847,C1282579, app.anabb.app,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f6786847,C1282579, app.anabb.app,2728883,Concluido,11/12/2023,12/12/2023,12/12/2023
 f6002318,C1323536, ultimanutri.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f1916217,C1323536, labsaolucasriodasostras.com.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f6839197,C1323536, www.ritmosdonatalcaixaelo.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f2195401,C1323536, hygia.bio,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f0721353,C1323536, www.d3pagamentos.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f9046418,C1323536, x4fare.com.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f0247708,C1323536, www.milhaoleiloes.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f8031171,C1323536, 186.209.105.226,2728643,Improcedente,08/12/2023,11/12/2023,12/12/2023
 F2010128,C1323536, cooperaties.com.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f5569390,C1323536, 189.45.79.135,2728643,Improcedente,08/12/2023,11/12/2023,12/12/2023
 f9398701,C1323536, www.henrixarquitetura.com,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f8528213,C1323536, livraria.colegiosantanna-se.aju.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 F6323645,C1323536, aluno.gabaritoeducacao.com,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f9174688,C1323536, www.consig7.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f6855317,C1323536, oralcenterespecialidades.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f8369119,C1323536, kvomedical.allquadrado.com.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f3207081,C1323536, www.ritmosdonatalcaixaelo.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f9200699,C1323536, diariodebrasilia.net.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f9290819,C1323536, www.ritmosdonatalcaixaelo.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 F9329978,C1323536, fixurbanismo.oneplus.dev.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 F9329978,C1323536, fixurbanismo.oneplus.dev.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f5130581,C1323536, registrodeperuibe.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f8528260,C1323536, matriculasconsa.com.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f6323366,C1323536, prolediluminacao.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f2753388,C1323536, www.prodealimob.com.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f3165535,C1323536, www.consig7.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f8369119,C1323536, kvomedical.allquadrado.com.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f8369119,C1323536, kvomedical.allquadrado.com.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f0738826,C1323536, www.consig7.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f6771283,C1323536, www.consig7.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f6323906,C1323536, www.consig7.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f0738826,C1323536, www.consig7.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f2190375,C1323536, kyaratransportes.com.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f2067989,C1323536, suitefiscal.martinellilabs.com.br,2727989,Concluido,08/12/2023,11/12/2023,11/12/2023
 f1564189,C1323536, www.plantariano.com.br,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f6420585,C1323536, musculosrenovados.site,2728643,Concluido,08/12/2023,11/12/2023,12/12/2023
 f9562867,C1323536, s2312.imxsnd36.com,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f9139209,C1323536, pagamento.pagwise.com,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f9139209,C1323536, pagamento.pagwise.com,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f9562867,C1323536, s2312.imxsnd36.com,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f0743392,C1323536, www.pedagiojotec.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f6002338,C1323536, grupozeta.com.br,2728643,Concluido,08/12/2023,11/12/2023,11/12/2023
 f2259164,C1323536, integrador.cscdf.com.br,2727978,Concluido,08/12/2023,11/12/2023,11/12/2023
 f9307422,C1323536, www.colegioensitec.com.br,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 F4352920,C1323536, bridge.app.br,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 F0443700,C1323536, rodousinagem.com.br,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 f7002644,C1323536, www.bbappgf.pro,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 f0781232,C1323536, www.sandin.com.br,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 f2007136,C1323536, www.cpsadmin.com.br,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 f2067989,C1323536, suitefiscal.martinellilabs.com.br,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 f2067989,C1323536, suitefiscal.martinellilabs.com.br,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 f6770418,C1323536, exiap.pt,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 f6288509,C1323536, www.mgbio.com.br,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 f7120678,C1323536, www.cartoriomolina.com.br,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 f9307307,C1323536, hygge.com.vn,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 F4737152,C1323536, www.meuconsignadodigital.com,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 F4737152,C1323536, www.meuconsignadodigital.com,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 f0751278,C1275547, portal.icadonline.com.br,2735554,Concluido,07/12/2023,27/12/2023,28/12/2023
 f2546878,C1275547, portal.icadonline.com.br,2735554,Concluido,07/12/2023,27/12/2023,28/12/2023
 f2546878,C1275547, portal.icadonline.com.br,2735554,Concluido,07/12/2023,27/12/2023,28/12/2023
 F9953959,C1338930, 0.0.0.0,,Improcedente,07/12/2023,,12/01/2024
 f3985219,C1323536, www.cliquesaudeweb.com.br,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 f4624950,C1323536, www.sereiaguardia.com.br,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 F1707236,C1323536, 189.50.3.126,2727989,Improcedente,07/12/2023,11/12/2023,11/12/2023
 f9540616,C1323536, www.a2ferrazpedras.com.br,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 f0743392,C1323536, www.fischerman.com.br,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 F2455788,C1323536, roletapremiadaobramax.com.br,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 f0938859,C1323536, hytechequipamentos.com.br,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 f3161097,C1323536, app.smart.coop.br,2727978,Concluido,07/12/2023,11/12/2023,11/12/2023
 f7045195,C1323536, proempresacontabil.com.br,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 f8939498,C1323536, 187.103.207.167,2728643,Improcedente,07/12/2023,11/12/2023,12/12/2023
 f8939498,C1323536, 187.103.207.167,2728643,Improcedente,07/12/2023,11/12/2023,12/12/2023
 f8939498,C1323536, 187.103.207.167,2728643,Improcedente,07/12/2023,11/12/2023,12/12/2023
 f8939498,C1323536, 187.103.207.167,2728643,Improcedente,07/12/2023,11/12/2023,12/12/2023
 f7045195,C1323536, www.contafcontabil.com.br,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 F9154991,C1323536, consultauxjovem.com,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 f7509957,C1323536, www.labellabrasilstore.com.br,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 f2634792,C1323536, 39.233.3.101,2728643,Improcedente,07/12/2023,11/12/2023,12/12/2023
 f9458019,C1323536, oficinadasmeninas.org.br,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 F6173665,C1323536, www.informacoes.gagliardipericias.com.br,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 f0745169,C1323536, www.eliaoffice.com,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 f2920347,C1323536, angularmfo.com.br,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 f7045195,C1323536, costalemoscontabilidade.com.br,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 f5970523,C1323536, meupedido.natura-avon.net,2727989,Concluido,07/12/2023,11/12/2023,11/12/2023
 f3276244,C1323536, www.programa-dotz.com,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 f4379449,C1323536, www.rotina.com,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 f8713004,C1275547, portal.icadonline.com.br,2735554,Concluido,07/12/2023,27/12/2023,28/12/2023
 f0738855,C1323536, colegiocampospiaget.com.br,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 f8713095,C1323536, www.ballyacai.com,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 f7045195,C1323536, www.contafcontabil.com.br,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 f3800816,C1323536, www.fidaeva.com.br,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 f7045195,C1323536, costalemoscontabilidade.com.br,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 f7109354,C1323536, www.cognaday.com,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 f8427199,C1323536, moimaquinas.com,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 f6811931,C1323536, revisaodasortenissan.com.br,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 f0439844,C1323536, www.innovencecosmeticos.com.br,2728643,Concluido,07/12/2023,11/12/2023,11/12/2023
 f5257179,C1323536, www24.bbappo.link,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 f9287578,C1323536, flexfilmsdf.com.br,2728643,Concluido,07/12/2023,11/12/2023,12/12/2023
 f9343019,C1323536, marramaque.jor.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f9913605,C1323536, villariorestaurante.com.br,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f2604679,C1323536, ancoragroup.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f7116109,C1323536, trycloudera.com,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f2733639,C1323536, www.floriparts.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f6778897,C1323536, enviosj3flex.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f9563123,C1323536, ah143strk.com,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f9563123,C1323536, ah143strk.com,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f9290571,C1323536, catparagatos.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 F6772705,C1323536, 201.148.96.92,2727978,Improcedente,06/12/2023,11/12/2023,11/12/2023
 f0119339,C1323536, www.brimexcup.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f0119339,C1323536, www.brimexcup.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f6323924,C1323536, www.soufutz.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f0721358,C1323536, citytowersbauru.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f3152535,C1323536, integrador.cscdf.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f3152535,C1323536, integrador.cscdf.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 F6426659,C1323536, scroll-driven-animations.style,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f2972808,C1323536, seguro.aftechstore.com,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 F9341719,C1323536, www.maservicospublicos.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 F9712879,C1323536, www.defo.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f1713044,C1323536, www.cartorioritdsenadorcanedo.com,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f4433444,C1323536, colegiorosario.net,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f2372519,C1323536, portalmeifederal.com.br,2726900,Concluido,06/12/2023,08/12/2023,08/12/2023
 f6812988,C1323536, webgoals.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f8860199,C1323536, institutotaugedamaceno.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f1989458,C1323536, mybrokerfazendas.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f8943928,C1323536, 187.18.14.107,2727978,Improcedente,06/12/2023,11/12/2023,11/12/2023
 f0427544,C1323536, app.smart.coop.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f8787019,C1323536, cpfl.consultafaturas.online,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f9835099,C1323536, portalmeifederal.com.br,2726900,Concluido,06/12/2023,08/12/2023,08/12/2023
 f4492099,C1323536, portalmeifederal.com.br,2726900,Concluido,06/12/2023,08/12/2023,08/12/2023
 F3188411,C1323536, www.vectelecom.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f6824846,C1323536, faturas-equatorialenergia.com,2727014,Concluido,06/12/2023,08/12/2023,08/12/2023
